ID,year,region,npg,birth_rate,death_rate,gdw,urbanization
1925,2012,Komi Republic,1.8,14.0,12.2,57.41,77.2
1926,2012,Tuva Republic,15.5,26.7,11.2,70.38,53.6
1927,2012,Rostov Oblast,-2.3,11.7,14.0,66.05,67.5
1928,2012,Ryazan Oblast,-5.5,10.9,16.4,71.01,71.0
1929,2012,Samara Oblast,-1.8,12.1,13.9,64.5,80.3
1930,2012,Saint Petersburg,0.2,12.6,12.4,61.32,100.0
1931,2012,Saratov Oblast,-2.9,11.4,14.3,67.07,74.8
1932,2012,Sakhalin Oblast,-1.2,12.7,13.9,59.52,80.3
1933,2012,Sverdlovsk Oblast,0.3,14.3,14.0,66.13,84.0
1934,2012,Sevastopol,,,,,
1935,2012,Republic of North Ossetia-Alania,4.7,15.3,10.6,68.86,63.9
1936,2012,Smolensk Oblast,-6.3,10.5,16.8,64.56,72.6
1937,2012,Stavropol Krai,0.6,12.6,12.0,64.59,57.4
1938,2012,Tambov Oblast,-6.5,9.7,16.2,69.81,58.8
1939,2012,Republic of Tatarstan,2.3,14.5,12.2,63.45,75.7
1940,2012,Tver Oblast,-6.7,11.6,18.3,71.31,74.9
1941,2012,Tomsk Oblast,1.7,13.6,11.9,58.91,70.9
1942,2012,Tula Oblast,-7.6,10.1,17.7,70.71,79.0
1943,2012,Tyumen Oblast,8.8,16.8,8.4,60.74,61.3
1944,2012,Udmurt Republic,2.4,15.3,12.9,64.56,68.9
1945,2012,Ulyanovsk Oblast,-2.7,11.5,14.2,64.91,73.8
1946,2012,Khabarovsk Krai,0.2,13.8,13.6,59.0,81.5
1947,2012,Republic of Khakassia,2.6,16.0,13.4,65.19,67.5
1948,2012,Khanty–Mansi Autonomous Okrug – Yugra,11.4,17.7,6.3,47.1,91.6
1949,2012,Chelyabinsk Oblast,0.2,14.4,14.2,66.89,82.1
1950,2012,Chechen Republic,20.7,26.2,5.5,74.71,34.9
1951,2012,Chuvash Republic,0.7,14.0,13.3,63.24,59.4
1952,2012,Chukotka Autonomous Okrug,2.6,14.0,11.4,49.16,66.0
1953,2012,Sakha (Yakutia) Republic,8.5,17.8,9.3,58.4,64.6
1954,2012,Yamalo-Nenets Autonomous Okrug,11.4,16.8,5.4,42.68,85.0
1955,2012,Yaroslavl Oblast,-4.0,11.9,15.9,70.75,81.9
1956,2013,Republic of Adygea,-0.6,12.5,13.1,72.36,47.0
1957,2013,Altai Krai,-0.8,13.4,14.2,70.87,55.5
1958,2013,Amur Oblast,0.2,14.1,13.9,65.4,67.1
1959,2013,Arkhangelsk Oblast,-0.7,12.7,13.4,68.78,76.8
1960,2013,Astrakhan Oblast,2.6,14.8,12.2,67.09,66.7
1961,2013,Republic of Bashkortostan,1.5,14.6,13.1,66.52,61.1
1962,2013,Belgorod Oblast,-2.2,11.6,13.8,67.74,66.6
1963,2013,Bryansk Oblast,-4.8,11.1,15.9,69.68,69.3
1964,2013,Republic of Buryatia,5.8,17.6,11.8,66.6,59.0
1965,2013,Vladimir Oblast,-5.6,11.1,16.7,72.12,77.6
1966,2013,Volgograd Oblast,-2.0,11.5,13.5,69.41,76.3
1967,2013,Vologda Oblast,-1.2,13.8,15.0,69.07,71.3
1968,2013,Voronezh Oblast,-4.8,10.7,15.5,69.44,66.3
1969,2013,Republic of Dagestan,13.3,18.8,5.5,61.19,45.1
1970,2013,Jewish Autonomous Oblast,-0.9,13.7,14.6,66.18,67.9
1971,2013,Zabaykalsky Krai,3.4,15.9,12.5,65.13,66.8
1972,2013,Ivanovo Oblast,-5.1,11.2,16.3,71.34,81.1
1973,2013,Republic of Ingushetia,17.7,21.2,3.5,68.15,39.9
1974,2013,Irkutsk Oblast,2.1,15.7,13.6,67.55,79.5
1975,2013,Kabardino-Balkar Republic,6.6,15.6,9.0,62.25,54.1
1976,2013,Kaliningrad Oblast,-0.7,12.4,13.1,64.17,77.5
1977,2013,Republic of Kalmykia,4.7,14.6,9.9,63.1,44.7
1978,2013,Kaluga Oblast,-3.5,11.7,15.2,69.02,75.9
1979,2013,Kamchatka Krai,1.6,13.0,11.4,55.6,77.1
1980,2013,Karachay-Cherkess Republic,4.4,13.9,9.5,65.44,42.9
1981,2013,Republic of Karelia,-2.7,11.9,14.6,68.99,78.8
1982,2013,Kemerovo Oblast,-0.9,13.6,14.5,69.06,85.5
1983,2013,Kirov Oblast,-2.4,13.0,15.4,71.95,74.8
1984,2013,Kostroma Oblast,-3.4,12.7,16.1,72.36,70.5
1985,2013,Krasnodar Krai,0.3,13.1,12.8,70.35,53.5
1986,2013,Krasnoyarsk Krai,1.7,14.4,12.7,62.55,76.6
1987,2013,Republic of Crimea,,,,,
1988,2013,Kurgan Oblast,-2.1,14.0,16.1,77.27,60.7
1989,2013,Kursk Oblast,-4.5,11.6,16.1,71.86,66.5
1990,2013,Leningrad Oblast,-5.6,8.8,14.4,66.57,65.2
1991,2013,Lipetsk Oblast,-3.9,11.3,15.2,70.82,64.0
1992,2013,Magadan Oblast,0.7,12.6,11.9,55.82,95.8
1993,2013,Mari El Republic,0.9,14.6,13.7,65.17,64.3
1994,2013,Republic of Mordovia,-4.7,10.1,14.8,64.82,61.3
1995,2013,Moscow,1.7,11.3,9.6,61.44,98.9
1996,2013,Moscow Oblast,-1.8,12.1,13.9,63.58,81.4
1997,2013,Murmansk Oblast,0.9,11.9,11.0,57.39,92.7
1998,2013,Nenets Autonomous Okrug,5.7,16.4,10.7,63.34,70.0
1999,2013,Nizhny Novgorod Oblast,-4.1,11.8,15.9,69.02,79.1
2000,2013,Novgorod Oblast,-6.0,11.8,17.8,74.83,70.5
2001,2013,Novosibirsk Oblast,0.7,14.1,13.4,64.46,77.9
2002,2013,Omsk Oblast,1.3,14.7,13.4,64.69,71.8
2003,2013,Orenburg Oblast,0.9,14.8,13.9,68.23,59.7
2004,2013,Oryol Oblast,-5.2,11.0,16.2,71.74,65.8
2005,2013,Penza Oblast,-4.1,10.6,14.7,70.91,67.7
2006,2013,Perm Krai,0.7,14.7,14.0,69.11,75.1
2007,2013,Primorsky Krai,-0.8,12.7,13.5,62.38,76.6
2008,2013,Pskov Oblast,-7.6,11.0,18.6,73.57,70.3
2009,2013,Altai Republic,9.8,21.1,11.3,73.42,28.9
2010,2013,Komi Republic,2.2,14.2,12.0,60.22,77.3
2011,2013,Tuva Republic,15.2,26.1,10.9,72.85,53.9
2012,2013,Rostov Oblast,-2.1,11.7,13.8,67.82,67.7
2013,2013,Ryazan Oblast,-5.0,10.8,15.8,73.03,71.0
2014,2013,Samara Oblast,-2.0,12.3,14.3,66.81,80.3
2015,2013,Saint Petersburg,0.7,12.6,11.9,62.65,100.0
2016,2013,Saratov Oblast,-3.0,11.4,14.4,68.93,74.8
2017,2013,Sakhalin Oblast,-0.2,12.9,13.1,61.94,80.8
2018,2013,Sverdlovsk Oblast,0.7,14.4,13.7,68.65,84.1
2019,2013,Sevastopol,,,,,
2020,2013,Republic of North Ossetia-Alania,4.8,15.3,10.5,70.49,63.9
2021,2013,Smolensk Oblast,-5.8,10.6,16.4,66.57,72.5
2022,2013,Stavropol Krai,0.9,12.6,11.7,66.2,57.6
2023,2013,Tambov Oblast,-6.6,9.5,16.1,71.5,59.1
2024,2013,Republic of Tatarstan,2.6,14.7,12.1,65.66,75.9
2025,2013,Tver Oblast,-6.7,11.3,18.0,73.5,74.9
2026,2013,Tomsk Oblast,2.1,13.8,11.7,60.9,71.2
2027,2013,Tula Oblast,-7.5,9.9,17.4,72.94,78.8
2028,2013,Tyumen Oblast,5.1,16.6,11.5,63.1,62.1
2029,2013,Udmurt Republic,1.9,14.6,12.7,67.71,65.0
2030,2013,Ulyanovsk Oblast,-2.8,11.6,14.4,67.47,74.0
2031,2013,Khabarovsk Krai,0.6,13.9,13.3,60.94,81.5
2032,2013,Republic of Khakassia,2.6,15.7,13.1,68.29,67.7
2033,2013,Khanty–Mansi Autonomous Okrug – Yugra,11.2,17.5,6.3,49.63,91.8
2034,2013,Chelyabinsk Oblast,0.2,14.1,13.9,69.41,82.2
2035,2013,Chechen Republic,19.8,24.7,4.9,76.25,34.8
2036,2013,Chuvash Republic,0.9,14.0,13.1,65.61,59.8
2037,2013,Chukotka Autonomous Okrug,2.6,13.1,10.5,50.45,66.7
2038,2013,Sakha (Yakutia) Republic,8.8,17.5,8.7,60.45,64.9
2039,2013,Yamalo-Nenets Autonomous Okrug,11.5,16.6,5.1,43.74,83.8
2040,2013,Yaroslavl Oblast,-3.7,12.1,15.8,72.87,81.9
2041,2014,Republic of Adygea,-0.6,12.7,13.3,73.96,47.0
2042,2014,Altai Krai,-1.0,13.2,14.2,74.16,55.8
2043,2014,Amur Oblast,-0.2,13.7,13.9,68.21,67.1
2044,2014,Arkhangelsk Oblast,-0.9,12.5,13.4,71.83,76.7
2045,2014,Astrakhan Oblast,2.3,14.9,12.6,69.58,66.7
2046,2014,Republic of Bashkortostan,1.7,14.8,13.1,68.73,61.4
2047,2014,Belgorod Oblast,-2.5,11.5,14.0,70.11,66.8
2048,2014,Bryansk Oblast,-5.0,11.0,16.0,72.0,69.5
2049,2014,Republic of Buryatia,6.0,17.5,11.5,69.59,58.8
2050,2014,Vladimir Oblast,-5.4,11.2,16.6,74.64,77.7
2051,2014,Volgograd Oblast,-2.1,11.6,13.7,71.67,76.4
2052,2014,Vologda Oblast,-1.2,13.6,14.8,72.08,71.5
2053,2014,Voronezh Oblast,-4.8,10.9,15.7,71.43,66.7
2054,2014,Republic of Dagestan,13.6,19.1,5.5,62.04,45.1
2055,2014,Jewish Autonomous Oblast,-1.1,13.9,15.0,69.06,67.9
2056,2014,Zabaykalsky Krai,3.5,16.0,12.5,67.69,67.1
2057,2014,Ivanovo Oblast,-5.3,11.1,16.4,73.65,81.1
2058,2014,Republic of Ingushetia,18.0,21.5,3.5,68.69,40.4
2059,2014,Irkutsk Oblast,1.6,15.3,13.7,70.26,79.4
2060,2014,Kabardino-Balkar Republic,6.8,15.6,8.8,64.15,52.3
2061,2014,Kaliningrad Oblast,-0.7,12.6,13.3,66.43,77.6
2062,2014,Republic of Kalmykia,4.2,14.1,9.9,66.01,44.9
2063,2014,Kaluga Oblast,-3.5,11.8,15.3,71.58,75.9
2064,2014,Kamchatka Krai,1.7,13.2,11.5,57.23,77.4
2065,2014,Karachay-Cherkess Republic,3.8,13.5,9.7,67.56,42.7
2066,2014,Republic of Karelia,-2.3,12.3,14.6,71.86,79.2
2067,2014,Kemerovo Oblast,-1.4,13.2,14.6,72.03,85.6
2068,2014,Kirov Oblast,-2.3,12.8,15.1,75.54,75.1
2069,2014,Kostroma Oblast,-3.2,12.6,15.8,75.18,70.8
2070,2014,Krasnodar Krai,0.6,13.5,12.9,72.17,53.9
2071,2014,Krasnoyarsk Krai,1.7,14.4,12.7,64.92,76.4
2072,2014,Republic of Crimea,-2.4,12.9,,,
2073,2014,Kurgan Oblast,-2.3,13.6,15.9,80.89,61.1
2074,2014,Kursk Oblast,-4.9,11.7,16.6,74.24,66.5
2075,2014,Leningrad Oblast,-5.4,9.1,14.5,69.23,64.9
2076,2014,Lipetsk Oblast,-3.9,11.5,15.4,73.09,64.1
2077,2014,Magadan Oblast,0.3,12.2,11.9,58.62,95.3
2078,2014,Mari El Republic,1.0,14.7,13.7,68.53,64.8
2079,2014,Republic of Mordovia,-4.3,10.0,14.3,67.19,60.7
2080,2014,Moscow,1.6,11.3,9.7,63.49,98.9
2081,2014,Moscow Oblast,-1.3,12.5,13.8,65.27,81.6
2082,2014,Murmansk Oblast,0.3,11.7,11.4,59.94,92.7
2083,2014,Nenets Autonomous Okrug,7.9,16.8,8.9,65.33,70.8
2084,2014,Nizhny Novgorod Oblast,-4.0,11.9,15.9,71.33,79.2
2085,2014,Novgorod Oblast,-5.4,12.0,17.4,77.87,70.5
2086,2014,Novosibirsk Oblast,0.7,14.0,13.3,66.89,78.2
2087,2014,Omsk Oblast,1.9,15.1,13.2,67.57,71.9
2088,2014,Orenburg Oblast,0.4,14.6,14.2,71.11,59.8
2089,2014,Oryol Oblast,-5.4,11.0,16.4,74.26,65.9
2090,2014,Penza Oblast,-4.0,10.8,14.8,73.41,68.0
2091,2014,Perm Krai,0.7,14.7,14.0,71.7,75.3
2092,2014,Primorsky Krai,-0.6,12.8,13.4,64.84,76.7
2093,2014,Pskov Oblast,-7.5,10.9,18.4,76.17,70.2
2094,2014,Altai Republic,9.6,20.7,11.1,76.88,29.0
2095,2014,Komi Republic,2.0,14.2,12.2,63.22,77.5
2096,2014,Tuva Republic,14.4,25.3,10.9,76.01,54.0
2097,2014,Rostov Oblast,-2.0,12.1,14.1,70.01,67.8
2098,2014,Ryazan Oblast,-5.1,11.0,16.1,75.35,71.1
2099,2014,Samara Oblast,-1.7,12.6,14.3,69.32,80.3
2100,2014,Saint Petersburg,1.3,13.0,11.7,63.69,100.0
2101,2014,Saratov Oblast,-2.5,11.6,14.1,71.05,75.0
2102,2014,Sakhalin Oblast,0.6,13.6,13.0,64.7,81.2
2103,2014,Sverdlovsk Oblast,0.5,14.5,14.0,71.54,84.2
2104,2014,Sevastopol,-1.7,12.6,,,
2105,2014,Republic of North Ossetia-Alania,4.6,15.3,10.7,72.42,64.0
2106,2014,Smolensk Oblast,-5.3,10.8,16.1,69.23,72.1
2107,2014,Stavropol Krai,1.3,13.0,11.7,68.07,57.9
2108,2014,Tambov Oblast,-6.5,9.8,16.3,73.39,59.4
2109,2014,Republic of Tatarstan,2.5,14.7,12.2,68.11,76.1
2110,2014,Tver Oblast,-6.5,11.3,17.8,75.86,74.9
2111,2014,Tomsk Oblast,2.0,13.7,11.7,63.17,71.6
2112,2014,Tula Oblast,-7.1,10.0,17.1,75.13,76.6
2113,2014,Tyumen Oblast,5.4,17.0,11.6,65.67,64.3
2114,2014,Udmurt Republic,1.7,14.5,12.8,70.83,65.3
2115,2014,Ulyanovsk Oblast,-2.7,11.9,14.6,70.37,74.2
2116,2014,Khabarovsk Krai,0.7,14.0,13.3,63.05,81.7
2117,2014,Republic of Khakassia,2.1,15.2,13.1,71.62,68.1
2118,2014,Khanty–Mansi Autonomous Okrug – Yugra,10.8,17.2,6.4,52.35,92.0
2119,2014,Chelyabinsk Oblast,0.4,14.2,13.8,72.02,82.4
2120,2014,Chechen Republic,19.2,24.3,5.1,77.55,34.8
2121,2014,Chuvash Republic,0.6,13.9,13.3,68.22,60.2
2122,2014,Chukotka Autonomous Okrug,2.8,13.7,10.9,51.91,67.5
2123,2014,Sakha (Yakutia) Republic,9.2,17.8,8.6,62.81,65.2
2124,2014,Yamalo-Nenets Autonomous Okrug,11.8,16.9,5.1,45.76,83.9
2125,2014,Yaroslavl Oblast,-3.6,11.9,15.5,75.14,81.8
2126,2015,Republic of Adygea,-0.5,12.5,13.0,75.5,47.1
2127,2015,Altai Krai,-1.5,12.6,14.1,77.33,56.0
2128,2015,Amur Oblast,-0.6,13.3,13.9,70.29,67.3
2129,2015,Arkhangelsk Oblast,-1.4,12.2,13.6,74.91,77.2
2130,2015,Astrakhan Oblast,2.2,14.5,12.3,72.13,66.5
2131,2015,Republic of Bashkortostan,1.2,14.5,13.3,71.38,61.7
2132,2015,Belgorod Oblast,-2.4,11.5,13.9,72.67,66.9
2133,2015,Bryansk Oblast,-4.4,11.4,15.8,74.39,69.8
2134,2015,Republic of Buryatia,5.9,17.3,11.4,72.45,58.9
2135,2015,Vladimir Oblast,-4.9,11.6,16.5,77.41,77.8
2136,2015,Volgograd Oblast,-2.3,11.5,13.8,74.02,76.5
2137,2015,Vologda Oblast,-1.1,13.7,14.8,75.3,71.9
2138,2015,Voronezh Oblast,-4.2,11.1,15.3,73.51,66.9
2139,2015,Republic of Dagestan,12.9,18.3,5.4,62.81,45.1
2140,2015,Jewish Autonomous Oblast,-1.4,14.0,15.4,71.77,68.2
2141,2015,Zabaykalsky Krai,2.5,15.4,12.9,70.13,67.4
2142,2015,Ivanovo Oblast,-4.6,11.4,16.0,76.11,81.2
2143,2015,Republic of Ingushetia,15.2,18.5,3.3,69.36,40.7
2144,2015,Irkutsk Oblast,1.7,15.3,13.6,72.92,78.9
2145,2015,Kabardino-Balkar Republic,5.8,14.6,8.8,66.09,52.2
2146,2015,Kaliningrad Oblast,-0.5,12.7,13.2,68.88,77.7
2147,2015,Republic of Kalmykia,3.8,13.6,9.8,69.17,45.1
2148,2015,Kaluga Oblast,-2.4,12.6,15.0,73.6,76.2
2149,2015,Kamchatka Krai,1.6,13.1,11.5,59.49,77.5
2150,2015,Karachay-Cherkess Republic,2.7,12.3,9.6,69.19,42.7
2151,2015,Republic of Karelia,-3.1,12.2,15.3,74.87,79.6
2152,2015,Kemerovo Oblast,-2.0,12.5,14.5,75.0,85.7
2153,2015,Kirov Oblast,-2.5,12.7,15.2,79.24,75.6
2154,2015,Kostroma Oblast,-3.5,12.5,16.0,78.34,71.3
2155,2015,Krasnodar Krai,0.5,13.5,13.0,74.76,54.1
2156,2015,Krasnoyarsk Krai,1.7,14.4,12.7,67.45,76.7
2157,2015,Republic of Crimea,-2.7,12.6,15.3,78.33,50.7
2158,2015,Kurgan Oblast,-2.7,13.4,16.1,84.36,61.5
2159,2015,Kursk Oblast,-4.7,11.6,16.3,76.71,66.9
2160,2015,Leningrad Oblast,-5.0,9.0,14.0,71.52,64.6
2161,2015,Lipetsk Oblast,-3.7,11.6,15.3,75.71,64.2
2162,2015,Magadan Oblast,0.0,11.9,11.9,61.23,95.4
2163,2015,Mari El Republic,0.6,14.4,13.8,72.25,65.2
2164,2015,Republic of Mordovia,-4.4,9.7,14.1,69.55,61.2
2165,2015,Moscow,1.7,11.6,9.9,65.79,98.8
2166,2015,Moscow Oblast,-0.1,12.9,13.0,67.26,81.6
2167,2015,Murmansk Oblast,0.3,11.9,11.6,62.42,92.6
2168,2015,Nenets Autonomous Okrug,8.4,17.6,9.2,67.79,71.7
2169,2015,Nizhny Novgorod Oblast,-3.2,12.3,15.5,73.86,79.4
2170,2015,Novgorod Oblast,-5.6,11.9,17.5,80.78,70.9
2171,2015,Novosibirsk Oblast,1.1,14.2,13.1,69.62,78.5
2172,2015,Omsk Oblast,1.0,14.4,13.4,70.56,72.2
2173,2015,Orenburg Oblast,0.2,14.2,14.0,74.13,59.9
2174,2015,Oryol Oblast,-5.2,11.2,16.4,76.64,66.3
2175,2015,Penza Oblast,-4.1,10.7,14.8,75.99,68.1
2176,2015,Perm Krai,0.5,14.7,14.2,74.35,75.5
2177,2015,Primorsky Krai,-0.8,12.7,13.5,67.3,76.9
2178,2015,Pskov Oblast,-7.2,11.0,18.2,78.92,70.4
2179,2015,Altai Republic,7.9,18.8,10.9,79.96,29.2
2180,2015,Komi Republic,1.3,13.7,12.4,66.2,77.7
2181,2015,Tuva Republic,13.5,23.8,10.3,78.69,53.9
2182,2015,Rostov Oblast,-1.8,12.1,13.9,72.23,67.9
2183,2015,Ryazan Oblast,-4.7,11.1,15.8,77.8,71.2
2184,2015,Samara Oblast,-1.4,12.8,14.2,71.93,80.3
2185,2015,Saint Petersburg,1.7,13.6,11.9,65.88,100.0
2186,2015,Saratov Oblast,-2.7,11.5,14.2,73.28,75.2
2187,2015,Sakhalin Oblast,0.4,13.7,13.3,67.75,81.4
2188,2015,Sverdlovsk Oblast,0.3,14.4,14.1,74.46,84.3
2189,2015,Sevastopol,-1.4,13.5,14.9,74.8,92.4
2190,2015,Republic of North Ossetia-Alania,3.9,14.6,10.7,73.97,64.1
2191,2015,Smolensk Oblast,-5.8,10.5,16.3,71.52,72.0
2192,2015,Stavropol Krai,1.4,13.0,11.6,70.06,58.1
2193,2015,Tambov Oblast,-6.3,9.8,16.1,75.37,59.8
2194,2015,Republic of Tatarstan,2.7,14.7,12.0,70.74,76.3
2195,2015,Tver Oblast,-6.5,11.2,17.7,78.47,75.2
2196,2015,Tomsk Oblast,2.1,13.6,11.5,65.52,71.9
2197,2015,Tula Oblast,-6.6,10.5,17.1,77.29,74.7
2198,2015,Tyumen Oblast,5.2,16.7,11.5,68.7,64.7
2199,2015,Udmurt Republic,1.7,14.6,12.9,74.0,65.5
2200,2015,Ulyanovsk Oblast,-3.0,11.9,14.9,73.37,74.5
2201,2015,Khabarovsk Krai,0.9,14.3,13.4,65.26,81.8
2202,2015,Republic of Khakassia,1.3,14.7,13.4,74.59,68.5
2203,2015,Khanty–Mansi Autonomous Okrug – Yugra,10.2,16.6,6.4,55.1,92.1
2204,2015,Chelyabinsk Oblast,0.0,13.9,13.9,74.67,82.5
2205,2015,Chechen Republic,18.2,23.1,4.9,78.2,34.7
2206,2015,Chuvash Republic,0.7,13.8,13.1,70.99,60.7
2207,2015,Chukotka Autonomous Okrug,4.1,13.6,9.5,54.09,68.3
2208,2015,Sakha (Yakutia) Republic,8.6,17.1,8.5,65.21,65.3
2209,2015,Yamalo-Nenets Autonomous Okrug,11.3,16.6,5.3,47.85,83.8
2210,2015,Yaroslavl Oblast,-3.4,12.2,15.6,77.5,81.7
2211,2016,Republic of Adygea,-0.9,12.0,12.9,77.92,47.3
2212,2016,Altai Krai,-2.0,12.1,14.1,80.68,56.2
2213,2016,Amur Oblast,-0.8,12.9,13.7,72.97,67.3
2214,2016,Arkhangelsk Oblast,-1.9,11.8,13.7,78.28,77.6
2215,2016,Astrakhan Oblast,2.0,14.0,12.0,75.56,66.5
2216,2016,Republic of Bashkortostan,0.8,13.7,12.9,74.47,61.8
2217,2016,Belgorod Oblast,-2.8,11.1,13.9,75.56,67.1
2218,2016,Bryansk Oblast,-4.7,10.9,15.6,77.18,69.9
2219,2016,Republic of Buryatia,5.2,16.4,11.2,75.54,59.0
2220,2016,Vladimir Oblast,-5.3,11.2,16.5,80.39,77.9
2221,2016,Volgograd Oblast,-2.5,11.2,13.7,76.56,76.7
2222,2016,Vologda Oblast,-1.7,13.3,15.0,78.85,72.0
2223,2016,Voronezh Oblast,-4.5,10.7,15.2,76.05,67.1
2224,2016,Republic of Dagestan,12.3,17.5,5.2,64.1,45.0
2225,2016,Jewish Autonomous Oblast,-1.8,13.4,15.2,74.59,68.6
2226,2016,Zabaykalsky Krai,2.3,14.6,12.3,72.64,67.7
2227,2016,Ivanovo Oblast,-5.2,10.9,16.1,78.96,81.3
2228,2016,Republic of Ingushetia,13.0,16.3,3.3,70.32,41.3
2229,2016,Irkutsk Oblast,1.4,14.8,13.4,75.82,79.0
2230,2016,Kabardino-Balkar Republic,5.4,14.0,8.6,68.39,52.2
2231,2016,Kaliningrad Oblast,-0.1,12.4,12.5,71.52,77.7
2232,2016,Republic of Kalmykia,2.6,12.4,9.8,72.54,45.2
2233,2016,Kaluga Oblast,-2.9,12.1,15.0,76.77,76.1
2234,2016,Kamchatka Krai,1.4,12.9,11.5,61.66,77.8
2235,2016,Karachay-Cherkess Republic,2.4,11.9,9.5,71.52,42.7
2236,2016,Republic of Karelia,-2.8,12.0,14.8,78.32,79.9
2237,2016,Kemerovo Oblast,-2.2,12.1,14.3,78.06,85.8
2238,2016,Kirov Oblast,-2.3,12.6,14.9,83.17,75.9
2239,2016,Kostroma Oblast,-3.6,12.0,15.6,81.62,71.5
2240,2016,Krasnodar Krai,0.3,13.2,12.9,77.39,54.3
2241,2016,Krasnoyarsk Krai,1.4,13.9,12.5,70.23,77.0
2242,2016,Republic of Crimea,-3.2,12.0,15.2,80.79,50.8
2243,2016,Kurgan Oblast,-3.5,12.4,15.9,88.18,61.8
2244,2016,Kursk Oblast,-5.0,11.1,16.1,79.05,67.3
2245,2016,Leningrad Oblast,-4.8,9.2,14.0,74.43,64.2
2246,2016,Lipetsk Oblast,-3.9,11.3,15.2,78.69,64.2
2247,2016,Magadan Oblast,-0.2,11.2,11.4,63.61,95.5
2248,2016,Mari El Republic,0.7,13.9,13.2,76.11,65.5
2249,2016,Republic of Mordovia,-4.3,9.8,14.1,71.66,61.9
2250,2016,Moscow,1.8,11.8,10.0,68.44,98.8
2251,2016,Moscow Oblast,0.1,13.1,13.0,69.68,81.6
2252,2016,Murmansk Oblast,-0.3,11.2,11.5,65.1,92.5
2253,2016,Nenets Autonomous Okrug,9.6,18.5,8.9,70.72,72.4
2254,2016,Nizhny Novgorod Oblast,-3.5,11.9,15.4,76.8,79.5
2255,2016,Novgorod Oblast,-5.8,11.7,17.5,84.11,70.8
2256,2016,Novosibirsk Oblast,0.8,13.8,13.0,72.78,78.7
2257,2016,Omsk Oblast,0.1,13.3,13.2,74.04,72.4
2258,2016,Orenburg Oblast,-0.1,13.4,13.5,77.47,59.9
2259,2016,Oryol Oblast,-5.5,10.9,16.4,79.48,66.6
2260,2016,Penza Oblast,-4.3,10.2,14.5,78.91,68.3
2261,2016,Perm Krai,0.3,14.1,13.8,77.45,75.6
2262,2016,Primorsky Krai,-1.4,12.2,13.6,69.89,77.0
2263,2016,Pskov Oblast,-6.8,11.1,17.9,81.95,70.5
2264,2016,Altai Republic,8.1,18.0,9.9,83.14,29.2
2265,2016,Komi Republic,0.7,13.1,12.4,69.53,77.9
2266,2016,Tuva Republic,13.4,23.2,9.8,81.43,54.2
2267,2016,Rostov Oblast,-2.3,11.6,13.9,74.92,67.8
2268,2016,Ryazan Oblast,-4.7,11.3,16.0,80.63,71.4
2269,2016,Samara Oblast,-1.4,12.5,13.9,75.06,80.2
2270,2016,Saint Petersburg,2.1,13.8,11.7,69.04,100.0
2271,2016,Saratov Oblast,-3.1,10.9,14.0,75.76,75.3
2272,2016,Sakhalin Oblast,1.1,14.2,13.1,70.76,81.6
2273,2016,Sverdlovsk Oblast,-0.2,13.8,14.0,77.58,84.5
2274,2016,Sevastopol,-1.2,12.7,13.9,75.96,92.7
2275,2016,Republic of North Ossetia-Alania,3.7,14.1,10.4,76.21,64.1
2276,2016,Smolensk Oblast,-5.9,10.3,16.2,74.43,72.0
2277,2016,Stavropol Krai,1.3,13.0,11.7,72.5,58.3
2278,2016,Tambov Oblast,-6.3,9.6,15.9,78.91,60.1
2279,2016,Republic of Tatarstan,2.7,14.3,11.6,73.75,76.4
2280,2016,Tver Oblast,-6.6,11.1,17.7,81.4,75.4
2281,2016,Tomsk Oblast,1.8,13.2,11.4,68.08,72.2
2282,2016,Tula Oblast,-6.8,10.2,17.0,79.73,74.7
2283,2016,Tyumen Oblast,4.5,15.9,11.4,71.47,65.3
2284,2016,Udmurt Republic,1.2,13.8,12.6,77.43,65.6
2285,2016,Ulyanovsk Oblast,-3.2,11.6,14.8,76.73,74.7
2286,2016,Khabarovsk Krai,0.3,13.4,13.1,67.83,82.0
2287,2016,Republic of Khakassia,1.3,14.1,12.8,77.88,68.8
2288,2016,Khanty–Mansi Autonomous Okrug – Yugra,9.5,15.7,6.2,58.12,92.2
2289,2016,Chelyabinsk Oblast,-0.3,13.3,13.6,77.61,82.6
2290,2016,Chechen Republic,16.6,21.3,4.7,78.95,34.8
2291,2016,Chuvash Republic,0.0,13.2,13.2,74.05,61.3
2292,2016,Chukotka Autonomous Okrug,3.6,13.6,10.0,56.18,69.2
2293,2016,Sakha (Yakutia) Republic,7.6,16.0,8.4,67.83,65.4
2294,2016,Yamalo-Nenets Autonomous Okrug,10.1,15.4,5.3,51.1,83.7
2295,2016,Yaroslavl Oblast,-3.6,12.1,15.7,80.23,81.7
2296,2017,Republic of Adygea,-2.0,10.6,12.6,80.22,47.3
2297,2017,Altai Krai,-3.2,10.8,14.0,83.61,56.3
2298,2017,Amur Oblast,-1.6,11.8,13.4,75.14,67.3
2299,2017,Arkhangelsk Oblast,-2.7,10.5,13.2,81.16,78.0
2300,2017,Astrakhan Oblast,0.7,12.1,11.4,78.19,66.5
2301,2017,Republic of Bashkortostan,-0.3,12.1,12.4,77.28,61.9
2302,2017,Belgorod Oblast,-3.8,9.7,13.5,78.0,67.3
2303,2017,Bryansk Oblast,-5.8,9.5,15.3,79.38,70.1
